集計年,都道府県コード,都道府県名,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2018,16,富山県,K,不動産業，物品賃貸業,～19歳,16.13,0,193.56
2018,16,富山県,K,不動産業，物品賃貸業,20～24歳,19.3,43.35,274.95
2018,16,富山県,K,不動産業，物品賃貸業,25～29歳,21.38,89.58,346.14
2018,16,富山県,K,不動産業，物品賃貸業,30～34歳,23.43,75.63,356.79
2018,16,富山県,K,不動産業，物品賃貸業,35～39歳,23.53,69.42,351.78
2018,16,富山県,K,不動産業，物品賃貸業,40～44歳,26.8,108.75,430.35
2018,16,富山県,K,不動産業，物品賃貸業,45～49歳,27.3,92.04,419.64
2018,16,富山県,K,不動産業，物品賃貸業,50～54歳,28.56,115.28,458
2018,16,富山県,K,不動産業，物品賃貸業,55～59歳,27.19,101.03,427.31
2018,16,富山県,K,不動産業，物品賃貸業,60～64歳,22.32,40.18,308.02
2018,16,富山県,K,不動産業，物品賃貸業,65～69歳,21.61,49.41,308.73
2018,16,富山県,K,不動産業，物品賃貸業,70歳～,18.24,20.26,239.14
2018,16,富山県,L,学術研究，専門・技術サービス業,年齢計,32.45,107.56,496.96
2018,16,富山県,L,学術研究，専門・技術サービス業,～19歳,18.69,14.18,238.46
2018,16,富山県,L,学術研究，専門・技術サービス業,20～24歳,20.61,15.54,262.86
2018,16,富山県,L,学術研究，専門・技術サービス業,25～29歳,21.46,61.62,319.14
2018,16,富山県,L,学術研究，専門・技術サービス業,30～34歳,28.46,101.9,443.42
2018,16,富山県,L,学術研究，専門・技術サービス業,35～39歳,34.06,72.08,480.8
2018,16,富山県,L,学術研究，専門・技術サービス業,40～44歳,31.5,129.68,507.68
2018,16,富山県,L,学術研究，専門・技術サービス業,45～49歳,34.71,144.98,561.5
2018,16,富山県,L,学術研究，専門・技術サービス業,50～54歳,44.62,181.92,717.36
2018,16,富山県,L,学術研究，専門・技術サービス業,55～59歳,40.66,145.77,633.69
2018,16,富山県,L,学術研究，専門・技術サービス業,60～64歳,40.21,98.83,581.35
2018,16,富山県,L,学術研究，専門・技術サービス業,65～69歳,28.31,26.38,366.1
2018,16,富山県,L,学術研究，専門・技術サービス業,70歳～,25,0,300
2018,16,富山県,M,宿泊業，飲食サービス業,年齢計,23.31,33.46,313.18
2018,16,富山県,M,宿泊業，飲食サービス業,～19歳,16.62,0,199.44
2018,16,富山県,M,宿泊業，飲食サービス業,20～24歳,18.41,22.64,243.56
2018,16,富山県,M,宿泊業，飲食サービス業,25～29歳,22.13,45.01,310.57
2018,16,富山県,M,宿泊業，飲食サービス業,30～34歳,22.28,33.49,300.85
2018,16,富山県,M,宿泊業，飲食サービス業,35～39歳,24.13,50.27,339.83
2018,16,富山県,M,宿泊業，飲食サービス業,40～44歳,25.8,39.07,348.67
2018,16,富山県,M,宿泊業，飲食サービス業,45～49歳,25.69,35.34,343.62
2018,16,富山県,M,宿泊業，飲食サービス業,50～54歳,27.91,43.07,377.99
2018,16,富山県,M,宿泊業，飲食サービス業,55～59歳,24.25,31.49,322.49
2018,16,富山県,M,宿泊業，飲食サービス業,60～64歳,25.72,26.87,335.51
2018,16,富山県,M,宿泊業，飲食サービス業,65～69歳,18.27,3.82,223.06
2018,16,富山県,M,宿泊業，飲食サービス業,70歳～,15.59,7.12,194.2
2018,16,富山県,N,生活関連サービス業，娯楽業,年齢計,25.99,37.28,349.16
2018,16,富山県,N,生活関連サービス業，娯楽業,～19歳,17.98,0,215.76
2018,16,富山県,N,生活関連サービス業，娯楽業,20～24歳,19.89,12.2,250.88
2018,16,富山県,N,生活関連サービス業，娯楽業,25～29歳,21.35,33.63,289.83
2018,16,富山県,N,生活関連サービス業，娯楽業,30～34歳,23.79,30.62,316.1
2018,16,富山県,N,生活関連サービス業，娯楽業,35～39歳,30.58,46.91,413.87
2018,16,富山県,N,生活関連サービス業，娯楽業,40～44歳,31.48,55.84,433.6
2018,16,富山県,N,生活関連サービス業，娯楽業,45～49歳,28.03,40.02,376.38
2018,16,富山県,N,生活関連サービス業，娯楽業,50～54歳,27.1,49.51,374.71
2018,16,富山県,N,生活関連サービス業，娯楽業,55～59歳,26.54,48.55,367.03
2018,16,富山県,N,生活関連サービス業，娯楽業,60～64歳,24.3,18.6,310.2
2018,16,富山県,N,生活関連サービス業，娯楽業,65～69歳,18.4,10.32,231.12
2018,16,富山県,N,生活関連サービス業，娯楽業,70歳～,18.55,0.3,222.9
2018,16,富山県,O,教育，学習支援業,年齢計,34.85,107.83,526.03
2018,16,富山県,O,教育，学習支援業,～19歳,16.03,0,192.36
2018,16,富山県,O,教育，学習支援業,20～24歳,19.39,28.76,261.44
2018,16,富山県,O,教育，学習支援業,25～29歳,23.71,61.47,345.99
2018,16,富山県,O,教育，学習支援業,30～34歳,26.15,68.16,381.96
2018,16,富山県,O,教育，学習支援業,35～39歳,31.77,95.66,476.9
2018,16,富山県,O,教育，学習支援業,40～44歳,37.04,114.03,558.51
2018,16,富山県,O,教育，学習支援業,45～49歳,39.9,135.73,614.53
2018,16,富山県,O,教育，学習支援業,50～54歳,40.9,162.84,653.64
2018,16,富山県,O,教育，学習支援業,55～59歳,42.81,161.96,675.68
2018,16,富山県,O,教育，学習支援業,60～64歳,45.01,132.39,672.51
2018,16,富山県,O,教育，学習支援業,65～69歳,37.6,75.02,526.22
2018,16,富山県,O,教育，学習支援業,70歳～,29.08,41.1,390.06
2018,16,富山県,P,医療，福祉,年齢計,26.98,76.36,400.12
2018,16,富山県,P,医療，福祉,～19歳,-,-,-
2018,16,富山県,P,医療，福祉,20～24歳,20.04,43.88,284.36
2018,16,富山県,P,医療，福祉,25～29歳,25.98,58.37,370.13
2018,16,富山県,P,医療，福祉,30～34歳,23.81,68.98,354.7
2018,16,富山県,P,医療，福祉,35～39歳,27.33,80.94,408.9
2018,16,富山県,P,医療，福祉,40～44歳,26.01,70.6,382.72
2018,16,富山県,P,医療，福祉,45～49歳,27.21,88.83,415.35
2018,16,富山県,P,医療，福祉,50～54歳,30.83,97.22,467.18
2018,16,富山県,P,医療，福祉,55～59歳,32.85,96.88,491.08
2018,16,富山県,P,医療，福祉,60～64歳,26.38,78.29,394.85
2018,16,富山県,P,医療，福祉,65～69歳,25.86,50.1,360.42
2018,16,富山県,P,医療，福祉,70歳～,42.66,81.15,593.07
2018,16,富山県,Q,複合サービス事業,年齢計,30.01,98.03,458.15
2018,16,富山県,Q,複合サービス事業,～19歳,16.65,7.52,207.32
2018,16,富山県,Q,複合サービス事業,20～24歳,19.82,49.66,287.5
2018,16,富山県,Q,複合サービス事業,25～29歳,21.85,69.73,331.93
2018,16,富山県,Q,複合サービス事業,30～34歳,24.54,83.83,378.31
2018,16,富山県,Q,複合サービス事業,35～39歳,28.99,88.77,436.65
2018,16,富山県,Q,複合サービス事業,40～44歳,32.95,109.34,504.74
2018,16,富山県,Q,複合サービス事業,45～49歳,33.39,115.49,516.17
2018,16,富山県,Q,複合サービス事業,50～54歳,35.6,126.74,553.94
2018,16,富山県,Q,複合サービス事業,55～59歳,35.62,122.01,549.45
2018,16,富山県,Q,複合サービス事業,60～64歳,24.33,53.75,345.71
2018,16,富山県,Q,複合サービス事業,65～69歳,20.39,26.12,270.8
2018,16,富山県,Q,複合サービス事業,70歳～,-,-,-
2018,16,富山県,R,サービス業（他に分類されないもの）,年齢計,23.87,48.97,335.41
2018,16,富山県,R,サービス業（他に分類されないもの）,～19歳,19.12,7.95,237.39
2018,16,富山県,R,サービス業（他に分類されないもの）,20～24歳,20.06,31.96,272.68
2018,16,富山県,R,サービス業（他に分類されないもの）,25～29歳,21.86,48.92,311.24
2018,16,富山県,R,サービス業（他に分類されないもの）,30～34歳,22.43,42.38,311.54
2018,16,富山県,R,サービス業（他に分類されないもの）,35～39歳,23.76,51.88,337
2018,16,富山県,R,サービス業（他に分類されないもの）,40～44歳,24.86,56.02,354.34
2018,16,富山県,R,サービス業（他に分類されないもの）,45～49歳,25.59,60.04,367.12
2018,16,富山県,R,サービス業（他に分類されないもの）,50～54歳,26.59,55.7,374.78
2018,16,富山県,R,サービス業（他に分類されないもの）,55～59歳,27.27,68.1,395.34
2018,16,富山県,R,サービス業（他に分類されないもの）,60～64歳,21.7,32.2,292.6
2018,16,富山県,R,サービス業（他に分類されないもの）,65～69歳,18.58,17.59,240.55
2018,16,富山県,R,サービス業（他に分類されないもの）,70歳～,21,21.76,273.76
2018,17,石川県,C,鉱業，採石業，砂利採取業,年齢計,26,43.29,355.29
2018,17,石川県,C,鉱業，採石業，砂利採取業,～19歳,-,-,-
2018,17,石川県,C,鉱業，採石業，砂利採取業,20～24歳,-,-,-
2018,17,石川県,C,鉱業，採石業，砂利採取業,25～29歳,23.55,51,333.6
2018,17,石川県,C,鉱業，採石業，砂利採取業,30～34歳,25,65.5,365.5
2018,17,石川県,C,鉱業，採石業，砂利採取業,35～39歳,22.34,25.6,293.68
2018,17,石川県,C,鉱業，採石業，砂利採取業,40～44歳,31.92,47.83,430.87
2018,17,石川県,C,鉱業，採石業，砂利採取業,45～49歳,31.65,66.25,446.05
2018,17,石川県,C,鉱業，採石業，砂利採取業,50～54歳,24.65,59,354.8
2018,17,石川県,C,鉱業，採石業，砂利採取業,55～59歳,-,-,-
2018,17,石川県,C,鉱業，採石業，砂利採取業,60～64歳,21.2,0,254.4
2018,17,石川県,C,鉱業，採石業，砂利採取業,65～69歳,22,0,264
2018,17,石川県,C,鉱業，採石業，砂利採取業,70歳～,-,-,-
2018,17,石川県,D,建設業,年齢計,29.3,87.07,438.67
2018,17,石川県,D,建設業,～19歳,18.42,4.32,225.36
2018,17,石川県,D,建設業,20～24歳,20.74,45.78,294.66
2018,17,石川県,D,建設業,25～29歳,22.48,71.19,340.95
2018,17,石川県,D,建設業,30～34歳,24.76,70.57,367.69
2018,17,石川県,D,建設業,35～39歳,29.02,100.51,448.75
2018,17,石川県,D,建設業,40～44歳,30.06,98.01,458.73
2018,17,石川県,D,建設業,45～49歳,34.67,113.78,529.82
2018,17,石川県,D,建設業,50～54歳,34.39,119.25,531.93
2018,17,石川県,D,建設業,55～59歳,36.83,112.45,554.41
2018,17,石川県,D,建設業,60～64歳,29.22,68.87,419.51
2018,17,石川県,D,建設業,65～69歳,28.4,25.15,365.95
2018,17,石川県,D,建設業,70歳～,22.18,17.95,284.11
2018,17,石川県,E,製造業,年齢計,27.07,91.63,416.47
2018,17,石川県,E,製造業,～19歳,18.08,14.91,231.87
2018,17,石川県,E,製造業,20～24歳,19.85,47.66,285.86
2018,17,石川県,E,製造業,25～29歳,22,72.8,336.8
2018,17,石川県,E,製造業,30～34歳,24.67,81.25,377.29
2018,17,石川県,E,製造業,35～39歳,26.29,93.7,409.18
2018,17,石川県,E,製造業,40～44歳,28.98,108.6,456.36
2018,17,石川県,E,製造業,45～49歳,30.01,108.82,468.94
2018,17,石川県,E,製造業,50～54歳,32.49,120.82,510.7
2018,17,石川県,E,製造業,55～59歳,32.93,114.7,509.86
2018,17,石川県,E,製造業,60～64歳,24.88,68.84,367.4
2018,17,石川県,E,製造業,65～69歳,26.08,34.81,347.77
2018,17,石川県,E,製造業,70歳～,18.04,18.6,235.08
2018,17,石川県,F,電気・ガス・熱供給・水道業,年齢計,37.41,124.48,573.4
2018,17,石川県,F,電気・ガス・熱供給・水道業,～19歳,17.88,12.86,227.42
2018,17,石川県,F,電気・ガス・熱供給・水道業,20～24歳,21.27,61.56,316.8
2018,17,石川県,F,電気・ガス・熱供給・水道業,25～29歳,26.47,80.57,398.21
2018,17,石川県,F,電気・ガス・熱供給・水道業,30～34歳,32.67,112.02,504.06
2018,17,石川県,F,電気・ガス・熱供給・水道業,35～39歳,37.05,122.91,567.51
2018,17,石川県,F,電気・ガス・熱供給・水道業,40～44歳,42.42,132.06,641.1
2018,17,石川県,F,電気・ガス・熱供給・水道業,45～49歳,49.14,170.36,760.04
2018,17,石川県,F,電気・ガス・熱供給・水道業,50～54歳,52.29,184.51,811.99
2018,17,石川県,F,電気・ガス・熱供給・水道業,55～59歳,38.75,154.55,619.55
2018,17,石川県,F,電気・ガス・熱供給・水道業,60～64歳,22.63,80.87,352.43
2018,17,石川県,F,電気・ガス・熱供給・水道業,65～69歳,23.51,45.03,327.15
2018,17,石川県,F,電気・ガス・熱供給・水道業,70歳～,21.3,18,273.6
2018,17,石川県,G,情報通信業,年齢計,32.71,112.82,505.34
2018,17,石川県,G,情報通信業,～19歳,18.45,26.68,248.08
2018,17,石川県,G,情報通信業,20～24歳,20.99,29.79,281.67
2018,17,石川県,G,情報通信業,25～29歳,23.31,69.65,349.37
2018,17,石川県,G,情報通信業,30～34歳,25.02,84.02,384.26
2018,17,石川県,G,情報通信業,35～39歳,29.5,102.12,456.12
2018,17,石川県,G,情報通信業,40～44歳,34.4,124.62,537.42
2018,17,石川県,G,情報通信業,45～49歳,39.21,145.17,615.69
2018,17,石川県,G,情報通信業,50～54歳,46.07,183.84,736.68
2018,17,石川県,G,情報通信業,55～59歳,44.69,171.17,707.45
2018,17,石川県,G,情報通信業,60～64歳,32.05,52.6,437.2
2018,17,石川県,G,情報通信業,65～69歳,36,0,432
2018,17,石川県,G,情報通信業,70歳～,-,-,-
2018,17,石川県,H,運輸業，郵便業,年齢計,25.81,56.95,366.67
2018,17,石川県,H,運輸業，郵便業,～19歳,16.71,15.05,215.57
2018,17,石川県,H,運輸業，郵便業,20～24歳,19.7,56.26,292.66
2018,17,石川県,H,運輸業，郵便業,25～29歳,22.76,70.32,343.44
2018,17,石川県,H,運輸業，郵便業,30～34歳,27.64,98.93,430.61
2018,17,石川県,H,運輸業，郵便業,35～39歳,27.33,89.16,417.12
2018,17,石川県,H,運輸業，郵便業,40～44歳,27.4,56.59,385.39
2018,17,石川県,H,運輸業，郵便業,45～49歳,27.54,62.64,393.12
2018,17,石川県,H,運輸業，郵便業,50～54歳,29.1,57.96,407.16
2018,17,石川県,H,運輸業，郵便業,55～59歳,28.43,72.13,413.29
2018,17,石川県,H,運輸業，郵便業,60～64歳,22.17,20.51,286.55
2018,17,石川県,H,運輸業，郵便業,65～69歳,19.41,6.12,239.04
2018,17,石川県,H,運輸業，郵便業,70歳～,18.21,2.23,220.75
2018,17,石川県,I,卸売業，小売業,年齢計,28.06,92.07,428.79
2018,17,石川県,I,卸売業，小売業,～19歳,17.1,1.99,207.19
2018,17,石川県,I,卸売業，小売業,20～24歳,19.21,31.99,262.51
2018,17,石川県,I,卸売業，小売業,25～29歳,22.96,63.08,338.6
2018,17,石川県,I,卸売業，小売業,30～34歳,24.37,82.73,375.17
2018,17,石川県,I,卸売業，小売業,35～39歳,27.82,94.41,428.25
2018,17,石川県,I,卸売業，小売業,40～44歳,29.7,103.99,460.39
2018,17,石川県,I,卸売業，小売業,45～49歳,33.53,139.77,542.13
2018,17,石川県,I,卸売業，小売業,50～54歳,34.08,122.49,531.45
2018,17,石川県,I,卸売業，小売業,55～59歳,31.38,105.33,481.89
2018,17,石川県,I,卸売業，小売業,60～64歳,26.22,49.7,364.34
2018,17,石川県,I,卸売業，小売業,65～69歳,22.07,24.01,288.85
2018,17,石川県,I,卸売業，小売業,70歳～,18.04,13.42,229.9
2018,17,石川県,J,金融業，保険業,年齢計,32.05,107.32,491.92
2018,17,石川県,J,金融業，保険業,～19歳,-,-,-
2018,17,石川県,J,金融業，保険業,20～24歳,21.81,44.03,305.75
2018,17,石川県,J,金融業，保険業,25～29歳,24.54,84.44,378.92
2018,17,石川県,J,金融業，保険業,30～34歳,27.18,88.66,414.82
2018,17,石川県,J,金融業，保険業,35～39歳,29.71,102.66,459.18
2018,17,石川県,J,金融業，保険業,40～44歳,33.6,123.39,526.59
2018,17,石川県,J,金融業，保険業,45～49歳,35.88,131.93,562.49
2018,17,石川県,J,金融業，保険業,50～54歳,40.5,152.35,638.35
2018,17,石川県,J,金融業，保険業,55～59歳,33.32,106.86,506.7
2018,17,石川県,J,金融業，保険業,60～64歳,34.53,82.52,496.88
2018,17,石川県,J,金融業，保険業,65～69歳,32.22,77.85,464.49
2018,17,石川県,J,金融業，保険業,70歳～,39.04,60.54,529.02
2018,17,石川県,K,不動産業，物品賃貸業,年齢計,27.45,75.3,404.7
2018,17,石川県,K,不動産業，物品賃貸業,～19歳,17.83,11.74,225.7
2018,17,石川県,K,不動産業，物品賃貸業,20～24歳,19.9,31.21,270.01
2018,17,石川県,K,不動産業，物品賃貸業,25～29歳,22.83,68.66,342.62
2018,17,石川県,K,不動産業，物品賃貸業,30～34歳,27.3,75.38,402.98
2018,17,石川県,K,不動産業，物品賃貸業,35～39歳,29.83,87.29,445.25
2018,17,石川県,K,不動産業，物品賃貸業,40～44歳,28.94,91.71,438.99
2018,17,石川県,K,不動産業，物品賃貸業,45～49歳,31.19,100.06,474.34
2018,17,石川県,K,不動産業，物品賃貸業,50～54歳,30.93,92.53,463.69
2018,17,石川県,K,不動産業，物品賃貸業,55～59歳,31.13,89.63,463.19
2018,17,石川県,K,不動産業，物品賃貸業,60～64歳,28.14,55.35,393.03
2018,17,石川県,K,不動産業，物品賃貸業,65～69歳,24.15,50.68,340.48
2018,17,石川県,K,不動産業，物品賃貸業,70歳～,21.48,14.22,271.98
2018,17,石川県,L,学術研究，専門・技術サービス業,年齢計,31.53,94.24,472.6
2018,17,石川県,L,学術研究，専門・技術サービス業,～19歳,18.1,0,217.2
2018,17,石川県,L,学術研究，専門・技術サービス業,20～24歳,20.52,15.93,262.17
2018,17,石川県,L,学術研究，専門・技術サービス業,25～29歳,23.78,77.68,363.04
2018,17,石川県,L,学術研究，専門・技術サービス業,30～34歳,25.78,97.63,406.99
2018,17,石川県,L,学術研究，専門・技術サービス業,35～39歳,31.19,115.94,490.22
2018,17,石川県,L,学術研究，専門・技術サービス業,40～44歳,33.93,120.59,527.75
2018,17,石川県,L,学術研究，専門・技術サービス業,45～49歳,38.55,117.95,580.55
